1.000000000000000000e+00,-1.567459053227435728e+00,-5.594889319704687836e-01,-2.624164370709080596e-01,-5.172794406683696167e-01,4.289288247067708504e-01,-1.377746818335512657e-01,2.603586320304318025e-01,9.399864358610163784e-01,-3.425140007030602618e-01,9.686890753416311783e-01,-8.165666485644494654e-02,8.403810292447115859e-01,5.311406198811023938e-01,-3.850207403893764480e-01,8.856380156162833028e-01,-1.103582286168974358e+00,3.381242852276608035e-01,5.129773875175265285e-01,9.775111141834013084e-01,1.939452220073776267e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-4.647114429381287576e-02,-4.576533386105866019e-01,-3.789082692035586897e-01,-1.247982121774491082e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.391207514967750303e+00,-1.316650405130668222e+00,6.811116530835731320e-01,-1.097358360620572570e+00,-5.551656224631394965e-01,-1.077613687746777016e+00,5.487107632139820446e-01,2.369934625120469374e+00,-3.835793691018638540e-01,6.243404297294942451e-02,1.743226548660490108e-02,-1.449363219065400166e-01,1.833272087311369036e+00,-6.134669657359195227e-01,-3.581307513033070711e-01,6.865946679130224828e-01,1.187333940890543893e+00,7.762735755189820175e-02,3.001584806382350257e-01,-6.349922302817831987e-01
1.000000000000000000e+00,2.941069663419996760e-01,-1.282206572479414719e+00,-1.496688949926202883e-01,-3.644832786182043982e-01,-3.439719206363502368e-01,-5.653220477683525841e-02,8.771209302635321614e-02,-2.769522494775321086e-01,-4.964532208013298087e-01,4.690800146063500708e-01,1.270842591384785392e+00,-9.300989520258472476e-01,2.618614563906457082e+00,4.793444994982161145e-01,-9.183726312359205002e-01,7.144925186082650148e-01,-1.385883033386212104e-01,-4.019512677977664372e-02,-8.487681658894070669e-01,-3.531537210274933170e-01,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,7.527283200438015243e-01,2.892741537839278732e-02,2.484585888083402916e-02,-2.248299023377387851e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.088403887244511425e+00,5.862841124888898969e-01,-8.020578739911807808e-01,-1.341504428653232273e+00,-6.435683018507442066e-01,-2.789161414395113225e-01,-1.588049197729304973e+00,-1.768012833648022974e+00,6.031704290692639914e-01,3.789680118536323805e-01,2.631372551288742034e-01,6.630583707965038709e-01,-2.337546660790859043e-01,-6.776460792454023219e-01,1.424194399247977194e-01,9.235287264789486805e-01,-4.808616734084777966e-01,2.919813388187185721e-01,-2.167804021579801343e+00,2.470699365976107842e-01
1.000000000000000000e+00,7.074520604678204982e-01,-1.703469657783880375e+00,7.117069548036801530e-02,6.154780319983718107e-01,1.972299371798609702e+00,-1.564824463532378807e-01,-7.621359002826260109e-01,3.490637842877642449e-01,1.498182359327561386e+00,-1.512753005309187770e+00,-5.788261734647989418e-03,8.897753326614210589e-02,4.325624111426465412e-01,1.091462367604821182e+00,1.402326535888245740e+00,-1.520981962833273915e+00,1.556883643334889156e+00,-1.751861790654087203e+00,3.280007964925372305e-02,7.166346298209866905e-01,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-8.958028441090325478e-01,-3.173309939711887323e-02,-1.091779745986452888e+00,-3.852579165307516429e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.644230826987335442e-02,-1.651895750348208791e+00,-6.299477538959037393e-01,-1.235201937409501127e+00,-4.824667689582902153e-01,-9.594016719049185404e-01,1.006195073818247465e+00,-1.942009741625487118e+00,-1.368368908964636477e+00,-8.633160238030589406e-01,1.194813308717241229e+00,1.411960957487905510e+00,5.259243979128142010e-01,-1.554939935362973147e+00,1.069695498297914549e+00,1.479561815272343595e-01,1.247536056781566871e-01,3.778051679732600393e-02,-7.009280082521059940e-01,3.682380139945725106e-01
1.000000000000000000e+00,-1.834807960606429145e+00,8.711325642940292990e-02,-3.562406633573482750e-01,5.031903735048031123e-01,1.188224950206390407e+00,4.366057985913597839e-01,1.529132050213747596e-01,-9.520077226826512140e-01,1.372970472346692672e+00,2.694452938691632493e+00,6.326459357457546728e-01,-7.679554352779671689e-01,2.083669576316806715e+00,-6.289403089939023250e-02,-2.644881852984816817e+00,-9.405150984955511495e-01,-2.594721348728594723e+00,2.162728209997747175e+00,-3.258975844736430177e-02,1.981769436212783564e-01,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-4.804104498498577569e-01,1.535626356145230798e+00,-1.104534310712807388e+00,9.891515504489595267e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.977474761134928150e-01,1.042346920603707261e+00,-6.150058123248736131e-01,1.159550681925227700e+00,5.523278518334433229e-02,-3.262115428909813097e-01,-9.455411311435426569e-01,-1.064019724345098977e-01,1.000290730754171520e+00,4.272651493625290731e-01,4.373018076262569775e-01,-1.036711145601041349e-02,-1.254097726833573789e+00,-1.729381577553688321e-01,4.163955701170972135e-01,-1.234453792581069687e+00,1.000373107786462379e+00,3.985335025909610973e-01,-1.019831561043623713e+00,-1.535096386179523265e+00
1.000000000000000000e+00,6.550913547241138390e-01,-6.448822030497618485e-01,1.687892195578919674e+00,-2.130658118125519085e-01,-1.199825293262349435e+00,2.933147217801499451e-01,-7.813904987851999495e-01,1.140753938092137432e+00,7.299554332239952537e-01,2.735032982431299331e+00,-3.493286634796866075e-01,1.054231788562343564e+00,-3.745834441043247587e-01,4.132097689773904237e-01,-8.886292704612044346e-01,-1.837765534190806793e+00,6.082934726026856254e-01,-1.633702676269282450e-01,7.468686056113938987e-01,-7.421048196932190644e-01,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-6.220634962672120238e-01,-5.203139453420789762e-01,-3.729157583398117759e-01,1.342782158449835395e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.652600545418148492e+00,2.348079164591153623e-01,-4.808660694077311337e-01,2.925825349903471206e+00,-4.501779039262427395e-01,2.274202174888082795e-01,6.508187745203117269e-02,-2.319292398290647567e-02,1.535977033202159836e+00,-9.669989311047993974e-01,-2.770964851140299973e-02,2.923626839687447632e-01,-1.213081853419749168e+00,-6.281645032028455589e-01,-9.827536371999070486e-01,1.541560515233694417e+00,-2.663894758828795339e-01,1.572204185172586977e+00,-2.114499264037900339e+00,-4.469429150853508892e-01
1.000000000000000000e+00,1.266734112828650893e+00,-1.563283336420343783e+00,7.895571572111001468e-02,-2.350039072684744657e+00,3.213003971694718408e-01,-9.002804936481990650e-01,-3.574328056799824793e-01,1.030455934888940162e+00,2.827878091782390912e-01,1.802158030313653514e+00,1.595250189401539037e-02,5.403567564944317114e-01,-9.616495814390049190e-01,7.118191359105977556e-01,1.104463816441170421e+00,9.234821137599101837e-01,-1.128178540410384567e+00,1.139318224036772964e+00,-1.741347172590645753e+00,-1.218240076527625559e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-5.282987811170588577e-01,-1.526592996602126107e+00,3.061921296487064570e-01,4.214403929893305589e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.517779177504638088e+00,-1.356996970831079397e+00,-2.644941866264366226e+00,-1.194609442550031986e+00,7.098078892340828894e-01,1.510853588806794656e+00,-4.033819287031452372e-02,9.974262018310044997e-01,3.575620568018952339e-01,1.919942941816098481e+00,-1.872062348543324539e+00,-1.794810621994715749e-01,-8.871966404875769596e-02,3.190887956467635678e-01,1.855852371688732350e-01,1.456886678948656963e-03,9.552705006371656760e-01,1.152537623105716946e+00,4.323700358282355216e-01,4.840896933815829750e-01
1.000000000000000000e+00,2.845226295097476044e-01,-8.944913186776893843e-01,4.559774563304013206e-01,5.694503010129071258e-02,4.688471194331085279e-01,1.475247716241878226e+00,-1.031667077223204637e-01,-8.668034250120850714e-01,9.847088310787461829e-01,-2.226238858891826489e+00,-1.477076519804804144e+00,-8.574989851431435994e-01,-9.473873327704370739e-01,7.927709854200839512e-01,8.598814187584165047e-01,-4.649248922534766904e-02,6.219450397682448894e-01,-7.272703371255002658e-01,-2.713333838444291768e-01,6.702689914916860892e-02,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-1.352144475889939246e+00,-2.781307400419686382e-01,-7.239914294285898499e-01,-5.498602949408257778e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.401019403784325712e-01,1.974288452485457035e-01,9.250205928593101534e-01,-2.019394132221837168e+00,-2.011580882105279855e+00,-2.289722248143375438e-01,1.274580313246874708e+00,1.277528823862725593e+00,-1.291902836681702860e-01,-1.925819738216608901e+00,-8.126677001709943227e-01,2.855122230388825177e-01,-2.677256605590952354e+00,3.074659928938051068e-01,2.757887194569790812e-01,2.345349560211885120e-01,-8.402778684634780726e-01,5.596999528746900987e-01,-8.976141790412359711e-01,1.447353167882925007e+00
1.000000000000000000e+00,-1.305860585259583706e+00,1.642139811863705876e-02,1.753788577040846564e+00,3.874933074019666374e-03,-8.167974107544628826e-01,-1.431696856882376689e+00,5.154631500230473229e-01,-1.089067369203185365e+00,-2.200876778678360512e+00,2.454603388984727408e-01,-7.240318547054230836e-01,6.978411264184913865e-02,9.533946608718897320e-01,1.040465854827963721e+00,2.300465281599281819e-01,2.314676234075396799e+00,-3.427915564409141358e-01,8.610900889963407634e-01,-1.586540017770000199e+00,1.763724397020973500e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.215408384397818953e+00,-5.300132870739194813e-01,-3.476530062688638623e-01,1.254609174827375995e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.686060241905280477e-01,-1.599449968224485374e+00,1.546577005907663782e+00,-4.356654396104696070e-01,1.363619780948811255e-01,2.672061601654281415e-01,-4.867239747313055198e-01,1.013574464527840613e+00,1.468510345091116998e+00,1.663298685598162852e+00,1.470364218918319477e+00,-6.637094166519638128e-01,5.777684803229816805e-04,-4.887129565972544443e-01,9.707382580054217946e-01,1.132040851898473255e+00,9.398376286006780989e-01,-2.371702215153229376e-01,5.986897538346416803e-02,-1.220273257703259562e+00
1.000000000000000000e+00,-6.976009684637172192e-01,-4.235064148484340429e-01,-5.159299462040428663e-01,-3.675628518247386345e-01,-4.833384245143190205e-01,-7.896406460696033802e-01,1.359817889606153296e-01,4.741045747088387108e-01,4.919471093088346181e-01,9.242284606324140395e-01,6.315247649219934978e-01,6.828535545121068306e-01,-2.664138029965725796e-01,-2.733107686081858168e-01,-1.961353856129518514e-01,1.240973158384591324e+00,-1.406239548844277154e+00,1.577657734289326763e+00,-4.751713311562165698e-01,5.470601855646342604e-02,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,9.004186073909642429e-01,8.593330957181781471e-02,5.671873171818645476e-01,8.551342083689909002e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.038988550087005081e-01,-4.434029324262798166e-01,4.867154790275798337e-01,2.430174950412070933e-01,1.763168898543629737e-01,1.544264001595152758e+00,-1.169152612859092777e+00,1.149255868021391125e+00,-6.496545652033163254e-01,9.900569175010859313e-01,-2.005718723666185976e+00,6.824667815316606267e-01,-3.959036011928297460e-01,-5.574465842974629659e-01,-6.784374200906073682e-01,1.350753142452413735e+00,-9.186418299319801806e-01,-3.604528840070226892e-01,-1.397842872631317901e+00,-1.220566018787059503e+00
1.000000000000000000e+00,1.240412331890117903e+00,-6.779391951935979099e-01,-1.343497109836562009e+00,1.270857124619883871e+00,6.963002802780436928e-01,1.454141160955797041e+00,6.768140612867398209e-01,1.075519444894506904e+00,1.539381342963999755e+00,-1.840992969394370293e+00,-1.563553517248772451e+00,-9.668928985634974715e-01,-1.289625392604034859e+00,-6.635294162837342968e-01,2.936678413252977737e-01,1.010085691263656438e+00,-9.761257223519165249e-02,1.524153786878469807e+00,1.023292414529657579e+00,-2.944953459452903100e-01,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,6.803332882973206486e-01,-5.086152015125271486e-01,1.863876659133588687e-01,2.477376031880174356e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,7.851092391999922038e-01,-5.676368765206629696e-01,-9.027796729001593690e-01,5.922001754930712458e-01,5.153183214198489570e-02,-1.100487033224950700e-01,-6.374810043103195101e-01,3.545492661559849212e-01,7.497082970192299189e-01,-1.549103660651600933e-01,6.646814635886897360e-01,-9.848754135762034512e-01,-2.959296838956719800e-01,5.385231350365986547e-01,2.484148331741986293e-01,-4.016016992983730827e-01,-9.218964676182193063e-01,-4.046575157601208228e-01,-7.263248583439052553e-01,1.128785609020931835e+00
